"86396",NA
"86397","acyl-dehydrogenase domain containing protein [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 2477, %id: 83)"
"86398","tmn:UCRPA7_1486 K04799 (EC:3.-.-.-) (model%: 99, hit%: 100, score: 1750, %id: 85)"
"86399","hypothetical protein CMQ_5432 [Grosmannia clavigera kw1407] (model%: 86, hit%: 98, score: 1056, %id: 62)"
"86400","nuclear condensin complex subunit [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 5745, %id: 72)"
"86401","n-carbamyl-d-amino acid amidohydrolase [Grosmannia clavigera kw1407] (model%: 99, hit%: 98, score: 1221, %id: 68)"
"86402","prenylcysteine oxidoreductase [Grosmannia clavigera kw1407] (model%: 54, hit%: 95, score: 1491, %id: 56)"
"86403","c2h2 transcription factor [Grosmannia clavigera kw1407] (model%: 99, hit%: 99, score: 2316, %id: 56)"
"86404","cbs and pb1 domain containing protein [Grosmannia clavigera kw1407] (model%: 99, hit%: 99, score: 2729, %id: 75)"
"86405","40S ribosomal protein [Grosmannia clavigera kw1407] (model%: 90, hit%: 89, score: 994, %id: 56)"
"86406","histone acetyltransferase [Grosmannia clavigera kw1407] (model%: 65, hit%: 72, score: 2190, %id: 63)"
"86407","t-complex protein eta [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 2739, %id: 91)"
"86408","hsp40 co-chaperone [Grosmannia clavigera kw1407] (model%: 85, hit%: 78, score: 552, %id: 42)"
"86409","ATP dependent RNA helicase [Grosmannia clavigera kw1407] (model%: 79, hit%: 85, score: 2168, %id: 87)"
"86410",NA
"86411","endosome-associated ubiquitin isopeptidase [Grosmannia clavigera kw1407] (model%: 98, hit%: 97, score: 1120, %id: 43)"
"86412",NA
"86413","predicted protein [Chaetomium globosum CBS 148.51] (model%: 61, hit%: 28, score: 126, %id: 41)"
"86414","hypothetical protein CMQ_6504 [Grosmannia clavigera kw1407] (model%: 45, hit%: 53, score: 505, %id: 33)"
"86415",NA
"86416","arginase [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 1501, %id: 84)"
"86417","hypothetical protein CMQ_5301 [Grosmannia clavigera kw1407] (model%: 42, hit%: 63, score: 151, %id: 31)"
"86418","hypothetical protein CH063_10687 [Colletotrichum higginsianum] (model%: 89, hit%: 91, score: 288, %id: 39)"
"86419","hypothetical protein GLRG_06639 [Glomerella graminicola M1.001] (model%: 88, hit%: 78, score: 594, %id: 38)"
"86420","hypothetical protein MGG_03384 [Magnaporthe oryzae 70-15] (model%: 67, hit%: 53, score: 790, %id: 45)"
"86421","transcription factor atf21 [Schizosaccharomyces japonicus yFS275] (model%: 13, hit%: 18, score: 182, %id: 50)"
"86422","Hypothetical protein CBG18881 [Caenorhabditis briggsae] (model%: 67, hit%: 37, score: 560, %id: 28)"
"86423","conserved hypothetical protein [Arthroderma otae CBS 113480] (model%: 10, hit%: 17, score: 229, %id: 63)"
"86424","40S ribosomal protein s26 [Grosmannia clavigera kw1407] (model%: 99, hit%: 99, score: 593, %id: 98)"
"86425","ubiquitin-40S ribosomal protein S27a [Magnaporthe oryzae 70-15] (model%: 88, hit%: 97, score: 776, %id: 98)"
"86426","class 5 chitinase 1 [Grosmannia clavigera kw1407] (model%: 98, hit%: 97, score: 1322, %id: 61)"
"86427","pre-rRNA processing nucleolar protein [Grosmannia clavigera kw1407] (model%: 99, hit%: 99, score: 1981, %id: 75)"
"86428","vacuolar sorting ATPase [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 2028, %id: 87)"
"86429","hypothetical protein TRIVIDRAFT_82357 [Trichoderma virens Gv29-8] (model%: 95, hit%: 99, score: 335, %id: 54)"
"86430","hypothetical protein MYCTH_2111918 [Myceliophthora thermophila ATCC 42464] (model%: 97, hit%: 93, score: 210, %id: 26)"
"86431","nte:NEUTE1DRAFT123580 K02434 (EC:6.3.5.6 6.3.5.7) (model%: 54, hit%: 89, score: 1522, %id: 54)"
"86432","cfem domain containing protein [Grosmannia clavigera kw1407] (model%: 82, hit%: 78, score: 361, %id: 50)"
"86433","hypothetical protein CMQ_7731 [Grosmannia clavigera kw1407] (model%: 59, hit%: 53, score: 632, %id: 35)"
"86434","hypothetical protein THITE_2117977 [Thielavia terrestris NRRL 8126] (model%: 99, hit%: 99, score: 1884, %id: 66)"
"86435",NA
"86436","hypothetical protein TRIVIDRAFT_74094 [Trichoderma virens Gv29-8] (model%: 98, hit%: 99, score: 1712, %id: 63)"
"86437","hypothetical protein CMQ_5399 [Grosmannia clavigera kw1407] (model%: 83, hit%: 88, score: 1500, %id: 45)"
"86438","general substrate transporter [Neurospora tetrasperma FGSC 2509] (model%: 98, hit%: 97, score: 2186, %id: 77)"
"86439","hypothetical protein ACLA_076170 [Aspergillus clavatus NRRL 1] (model%: 98, hit%: 86, score: 692, %id: 36)"
"86440","predicted protein [Neurospora crassa OR74A] (model%: 99, hit%: 99, score: 5505, %id: 47)"
"86441","major facilitator superfamily transporter multidrug resistance [Grosmannia clavigera kw1407] (model%: 99, hit%: 98, score: 1772, %id: 59)"
"86442","hypothetical protein NECHADRAFT_54712 [Nectria haematococca mpVI 77-13-4] (model%: 99, hit%: 98, score: 1338, %id: 41)"
"86443","conserved hypothetical protein [Aspergillus flavus NRRL3357] (model%: 99, hit%: 99, score: 1554, %id: 64)"
"86444","unnamed protein product [Aspergillus oryzae RIB40] (model%: 98, hit%: 99, score: 1780, %id: 65)"
"86445","gi|327507754|sp|D1ZRZ5|ACUK_SORMK RecName: Full=Transcription activator of gluconeogenesis SMAC_06113 (model%: 94, hit%: 97, score: 1916, %id: 54)"
"86446","hypothetical protein FG10978.1 [Gibberella zeae PH-1] (model%: 99, hit%: 99, score: 1060, %id: 36)"
"86447","major facilitator superfamily transporter [Glomerella graminicola M1.001] (model%: 91, hit%: 96, score: 1981, %id: 70)"
"86448","glycosyl hydrolase family 31 [Glomerella graminicola M1.001] (model%: 99, hit%: 99, score: 2576, %id: 56)"
"86449","hypothetical protein CH063_09354, partial [Colletotrichum higginsianum] (model%: 56, hit%: 66, score: 182, %id: 36)"
"86450","protease inhibitor (Tfs1), putative [Cordyceps militaris CM01] (model%: 97, hit%: 99, score: 233, %id: 37)"
"86451","trehalose-phosphate synthase 1 [Grosmannia clavigera kw1407] (model%: 97, hit%: 97, score: 2308, %id: 88)"
"86452","hypothetical protein CMQ_5453 [Grosmannia clavigera kw1407] (model%: 61, hit%: 98, score: 1948, %id: 53)"
"86453","wsc domain protein [Grosmannia clavigera kw1407] (model%: 93, hit%: 90, score: 796, %id: 68)"
"86454",NA
"86455","zinc finger, mynd-type domain containing protein [Grosmannia clavigera kw1407] (model%: 42, hit%: 25, score: 1030, %id: 42)"
"86456","hypothetical protein TRIVIDRAFT_37032 [Trichoderma virens Gv29-8] (model%: 28, hit%: 31, score: 324, %id: 70)"
"86457","hypothetical protein CMQ_5393 [Grosmannia clavigera kw1407] (model%: 73, hit%: 74, score: 482, %id: 62)"
"86458","DNA polymerase catalytic subunit a [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 10389, %id: 81)"
"86459","PH domain containing protein [Grosmannia clavigera kw1407] (model%: 87, hit%: 85, score: 1812, %id: 50)"
"86460","major facilitator superfamily transporter [Grosmannia clavigera kw1407] (model%: 61, hit%: 77, score: 2011, %id: 60)"
"86461","snornp protein [Grosmannia clavigera kw1407] (model%: 48, hit%: 64, score: 591, %id: 92)"
"86462","vid27 family protein [Grosmannia clavigera kw1407] (model%: 97, hit%: 100, score: 3371, %id: 76)"
"86463","histone promoter control protein [Grosmannia clavigera kw1407] (model%: 37, hit%: 39, score: 856, %id: 62)"
"86464","transcription factor [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 1258, %id: 57)"
"86465","hypothetical protein CHGG_09986 [Chaetomium globosum CBS 148.51] (model%: 86, hit%: 99, score: 3274, %id: 82)"
"86466","hypothetical protein TRIVIDRAFT_37242 [Trichoderma virens Gv29-8] (model%: 81, hit%: 86, score: 550, %id: 39)"
"86467","predicted protein [Paracoccidioides sp. 'lutzii' Pb01] (model%: 24, hit%: 45, score: 214, %id: 28)"
"86468","unnamed protein product [Podospora anserina S mat+] (model%: 91, hit%: 93, score: 1683, %id: 53)"
"86469","MYND finger family protein [Metarhizium anisopliae ARSEF 23] (model%: 99, hit%: 99, score: 1876, %id: 35)"
"86470","hypothetical protein TRIVIDRAFT_74153 [Trichoderma virens Gv29-8] (model%: 99, hit%: 99, score: 2645, %id: 90)"
"86471","pdcd2 domain protein [Grosmannia clavigera kw1407] (model%: 99, hit%: 60, score: 1239, %id: 59)"
"86472","eukaryotic translation initiation factor 3 subunit [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 1028, %id: 80)"
"86473","DNA ligase I [Colletotrichum higginsianum] (model%: 99, hit%: 98, score: 2899, %id: 63)"
"86474","mtm:MYCTH_2082283 K01785 (EC:5.1.3.3) (model%: 99, hit%: 100, score: 1116, %id: 63)"
"86475","hypothetical protein CMQ_6274 [Grosmannia clavigera kw1407] (model%: 66, hit%: 75, score: 907, %id: 48)"
"86476","hypothetical protein GLRG_10997 [Glomerella graminicola M1.001] (model%: 80, hit%: 94, score: 414, %id: 54)"
"86477","glucanase b [Grosmannia clavigera kw1407] (model%: 59, hit%: 95, score: 898, %id: 47)"
"86478","hypothetical protein FOXB_03925 [Fusarium oxysporum Fo5176] (model%: 99, hit%: 100, score: 250, %id: 48)"
"86479","hypothetical protein CHGG_09497 [Chaetomium globosum CBS 148.51] (model%: 66, hit%: 97, score: 1925, %id: 56)"
"86480","hec ndc80p family protein [Grosmannia clavigera kw1407] (model%: 99, hit%: 98, score: 2852, %id: 77)"
"86481","peroxisomal membrane anchor protein [Grosmannia clavigera kw1407] (model%: 94, hit%: 91, score: 945, %id: 57)"
"86482","acetyl-hydrolase [Magnaporthe oryzae 70-15] (model%: 93, hit%: 96, score: 1143, %id: 44)"
"86483","n-acetylglucosamine-6-phosphate deacetylase [Grosmannia clavigera kw1407] (model%: 99, hit%: 99, score: 1640, %id: 67)"
"86484","glycoside hydrolase [Grosmannia clavigera kw1407] (model%: 97, hit%: 97, score: 3918, %id: 72)"
"86485","transcriptional regulator vib-1 [Grosmannia clavigera kw1407] (model%: 97, hit%: 96, score: 1702, %id: 55)"
"86486","glucosamine-6-phosphate deaminase [Grosmannia clavigera kw1407] (model%: 99, hit%: 97, score: 1415, %id: 67)"
"86487","tmn:UCRPA7_4654 K00844 (EC:2.7.1.1) (model%: 99, hit%: 97, score: 1507, %id: 50)"
"86488","hypothetical protein CHGG_03696 [Chaetomium globosum CBS 148.51] (model%: 67, hit%: 6, score: 161, %id: 31)"
"86489","hypothetical protein CCM_08152 [Cordyceps militaris CM01] (model%: 36, hit%: 14, score: 164, %id: 50)"
"86490","nfi:NFIA_033460 K07750 (EC:1.14.13.72) (model%: 98, hit%: 99, score: 733, %id: 54)"
"86491","thioesterase family protein [Grosmannia clavigera kw1407] (model%: 93, hit%: 83, score: 542, %id: 68)"
"86492","hypothetical protein CMQ_2437 [Grosmannia clavigera kw1407] (model%: 65, hit%: 76, score: 322, %id: 71)"
"86493","membrane-associated progesterone receptor component 1 [Verticillium albo-atrum VaMs.102] (model%: 95, hit%: 97, score: 641, %id: 73)"
"86494","molybdenum cofactor sulfurase [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 1579, %id: 56)"
"86495","hypothetical protein CMQ_2469 [Grosmannia clavigera kw1407] (model%: 48, hit%: 56, score: 867, %id: 45)"
"86496","hypothetical protein CMQ_2357 [Grosmannia clavigera kw1407] (model%: 94, hit%: 91, score: 197, %id: 28)"
"86497",NA
"86498","hypothetical protein AOL_s00076g405 [Arthrobotrys oligospora ATCC 24927] (model%: 81, hit%: 36, score: 332, %id: 34)"
"86499","hypothetical protein MYCTH_2307824 [Myceliophthora thermophila ATCC 42464] (model%: 88, hit%: 93, score: 845, %id: 49)"
"86500","unnamed protein product [Podospora anserina S mat+] (model%: 96, hit%: 95, score: 1876, %id: 70)"
"86501","long-chain-fatty-acid-ligase 1 [Grosmannia clavigera kw1407] (model%: 99, hit%: 98, score: 2124, %id: 63)"
"86502","AhpC/TSA family protein [Glomerella graminicola M1.001] (model%: 98, hit%: 97, score: 1068, %id: 89)"
"86503","predicted protein [Nectria haematococca mpVI 77-13-4] (model%: 78, hit%: 77, score: 256, %id: 33)"
"86504","regulatory protein [Grosmannia clavigera kw1407] (model%: 99, hit%: 99, score: 3841, %id: 68)"
"86505","hypothetical protein NCU05113 [Neurospora crassa OR74A] (model%: 91, hit%: 96, score: 1655, %id: 55)"
"86506","tor pathway phosphatidylinositol 3-kinase [Grosmannia clavigera kw1407] (model%: 99, hit%: 86, score: 10832, %id: 79)"
"86507","duf602 domain containing protein [Grosmannia clavigera kw1407] (model%: 98, hit%: 98, score: 711, %id: 49)"
"86508","conserved hypothetical protein [Neurospora crassa OR74A] (model%: 99, hit%: 100, score: 1817, %id: 59)"
"86509","hypothetical protein CMQ_7193 [Grosmannia clavigera kw1407] (model%: 96, hit%: 97, score: 889, %id: 47)"
"86510","unnamed protein product [Podospora anserina S mat+] (model%: 99, hit%: 99, score: 6110, %id: 74)"
"86511","putative polyketide synthase [Sordaria macrospora k-hell] (model%: 99, hit%: 99, score: 7478, %id: 62)"
"86512","unnamed protein product [Sordaria macrospora k-hell] (model%: 97, hit%: 99, score: 1121, %id: 79)"
"86513","spermidine/putrescine import ATP-binding protein potA [Magnaporthe oryzae 70-15] (model%: 89, hit%: 86, score: 3838, %id: 56)"
"86514","hypothetical protein CMQ_7430 [Grosmannia clavigera kw1407] (model%: 67, hit%: 69, score: 322, %id: 95)"
"86515","hypothetical protein CMQ_7343 [Grosmannia clavigera kw1407] (model%: 56, hit%: 63, score: 851, %id: 70)"
"86516","ubiquitin fusion degradation protein [Grosmannia clavigera kw1407] (model%: 96, hit%: 97, score: 2148, %id: 56)"
"86517","potassium channel [Grosmannia clavigera kw1407] (model%: 93, hit%: 99, score: 1984, %id: 50)"
"86518","developmental regulator [Grosmannia clavigera kw1407] (model%: 80, hit%: 94, score: 1219, %id: 55)"
"86519","tmn:UCRPA7_1159 K01565 (EC:3.10.1.1) (model%: 63, hit%: 98, score: 1973, %id: 69)"
"86520","tmn:UCRPA7_7398 K04091 (EC:1.14.14.5) (model%: 97, hit%: 97, score: 1547, %id: 78)"
"86521","hypothetical protein CMQ_3716 [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 1830, %id: 82)"
"86522","hypothetical protein MYCTH_2307578 [Myceliophthora thermophila ATCC 42464] (model%: 99, hit%: 100, score: 2123, %id: 79)"
"86523","unnamed protein product [Sordaria macrospora k-hell] (model%: 97, hit%: 87, score: 1315, %id: 62)"
"86524","hypothetical protein MYCTH_2111556 [Myceliophthora thermophila ATCC 42464] (model%: 93, hit%: 90, score: 1837, %id: 76)"
"86525","hypothetical protein NECHADRAFT_43773 [Nectria haematococca mpVI 77-13-4] (model%: 99, hit%: 93, score: 2010, %id: 61)"
"86526","predicted protein [Trichoderma reesei QM6a] (model%: 97, hit%: 99, score: 2680, %id: 70)"
"86527","predicted protein [Trichoderma reesei QM6a] (model%: 98, hit%: 97, score: 1982, %id: 75)"
"86528","flavin-containing monooxygenase [Grosmannia clavigera kw1407] (model%: 98, hit%: 96, score: 1654, %id: 68)"
"86529","hypothetical protein BC1G_06630 [Botryotinia fuckeliana B05.10] (model%: 94, hit%: 99, score: 982, %id: 31)"
"86530","nhe:NECHADRAFT_68260 K00521 (EC:1.16.1.7) (model%: 99, hit%: 99, score: 1637, %id: 48)"
"86531","similar to 3-phytase A [Botryotinia fuckeliana] (model%: 94, hit%: 82, score: 1285, %id: 52)"
"86532","endonuclease exonuclease phosphatase family protein [Grosmannia clavigera kw1407] (model%: 94, hit%: 95, score: 1499, %id: 65)"
"86533","hypothetical protein TRIATDRAFT_86533 [Trichoderma atroviride IMI 206040] (model%: 68, hit%: 71, score: 209, %id: 26)"
"86534","beta-glucanase [Grosmannia clavigera kw1407] (model%: 75, hit%: 71, score: 981, %id: 68)"
"86535","unnamed protein product [Podospora anserina S mat+] (model%: 93, hit%: 39, score: 1604, %id: 85)"
"86536","hypothetical protein HMPREF1120_09028 [Exophiala dermatitidis NIH/UT8656] (model%: 97, hit%: 98, score: 335, %id: 31)"
"86537","hypothetical protein MYCTH_2308138 [Myceliophthora thermophila ATCC 42464] (model%: 42, hit%: 82, score: 668, %id: 58)"
"86538","efflux pump antibiotic resistance protein, putative [Talaromyces stipitatus ATCC 10500] (model%: 97, hit%: 92, score: 1940, %id: 65)"
"86539","acid phosphatase [Grosmannia clavigera kw1407] (model%: 99, hit%: 40, score: 1071, %id: 53)"
"86540","acid phosphatase [Grosmannia clavigera kw1407] (model%: 98, hit%: 45, score: 727, %id: 42)"
"86541","lipid acyl hydrolase [Grosmannia clavigera kw1407] (model%: 86, hit%: 79, score: 2081, %id: 54)"
"86542","unnamed protein product [Aspergillus oryzae RIB40] (model%: 92, hit%: 96, score: 1129, %id: 54)"
"86543","hypothetical protein FOXB_11071 [Fusarium oxysporum Fo5176] (model%: 99, hit%: 98, score: 599, %id: 57)"
"86544","lactoylglutathione lyase [Grosmannia clavigera kw1407] (model%: 99, hit%: 90, score: 1372, %id: 77)"
"86545","beta-glucanase [Grosmannia clavigera kw1407] (model%: 62, hit%: 69, score: 2321, %id: 74)"
"86546","pan:PODANSg2968 K00167 (EC:1.2.4.4) (model%: 89, hit%: 87, score: 1588, %id: 75)"
"86547","f-actin capping protein alpha [Grosmannia clavigera kw1407] (model%: 99, hit%: 99, score: 921, %id: 66)"
"86548","cytochrome b5, putative [Aspergillus flavus NRRL3357] (model%: 97, hit%: 100, score: 513, %id: 72)"
"86549","transcription initiation factor beta [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 1164, %id: 68)"
"86550","c2h2 finger domain containing protein [Grosmannia clavigera kw1407] (model%: 70, hit%: 84, score: 1038, %id: 57)"
"86551","rxt2-like protein [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 1062, %id: 59)"
"86552","hypothetical protein CMQ_5452 [Grosmannia clavigera kw1407] (model%: 93, hit%: 99, score: 3085, %id: 48)"
"86553","toxin biosynthesis protein [Grosmannia clavigera kw1407] (model%: 98, hit%: 98, score: 1370, %id: 63)"
"86554","brct domain containing protein [Grosmannia clavigera kw1407] (model%: 99, hit%: 99, score: 3229, %id: 67)"
"86555","pdcd2 domain protein [Grosmannia clavigera kw1407] (model%: 85, hit%: 30, score: 714, %id: 63)"
"86556","NADH-ubiquinone oxidoreductase subunit precursor [Grosmannia clavigera kw1407] (model%: 95, hit%: 95, score: 1227, %id: 79)"
"86557","ccr4-not core complex subunit [Grosmannia clavigera kw1407] (model%: 67, hit%: 68, score: 3317, %id: 57)"
"86558",NA
"86559","integral peroxisomal membrane protein [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 2115, %id: 59)"
"86560","hypothetical protein MYCTH_2140301 [Myceliophthora thermophila ATCC 42464] (model%: 46, hit%: 23, score: 711, %id: 42)"
"86561","hypothetical protein MGG_13953 [Magnaporthe oryzae 70-15] (model%: 91, hit%: 88, score: 739, %id: 37)"
"86562","hypothetical protein THITE_2116540 [Thielavia terrestris NRRL 8126] (model%: 94, hit%: 92, score: 260, %id: 59)"
"86563","siderophore iron transporter mirB [Paracoccidioides sp. 'lutzii' Pb01] (model%: 90, hit%: 98, score: 1652, %id: 53)"
"86564","conserved hypothetical protein [Aspergillus terreus NIH2624] (model%: 91, hit%: 96, score: 1334, %id: 48)"
"86565","hypothetical protein MGG_03438 [Magnaporthe oryzae 70-15] (model%: 75, hit%: 80, score: 1267, %id: 43)"
"86566","hypothetical protein MGG_03437 [Magnaporthe oryzae 70-15] (model%: 98, hit%: 94, score: 1495, %id: 58)"
"86567","hypothetical protein MGG_13563 [Magnaporthe oryzae 70-15] (model%: 97, hit%: 96, score: 522, %id: 56)"
"86568","hypothetical protein CMQ_711 [Grosmannia clavigera kw1407] (model%: 42, hit%: 41, score: 3010, %id: 49)"
"86569","hypothetical protein CHGG_00363 [Chaetomium globosum CBS 148.51] (model%: 95, hit%: 34, score: 932, %id: 32)"
"86570","hypothetical protein NEUTE2DRAFT_115318 [Neurospora tetrasperma FGSC 2509] (model%: 84, hit%: 78, score: 1627, %id: 54)"
"86571","hypothetical protein THITE_2129528 [Thielavia terrestris NRRL 8126] (model%: 98, hit%: 100, score: 631, %id: 64)"
"86572","hypothetical protein MGG_10856 [Magnaporthe oryzae 70-15] (model%: 98, hit%: 95, score: 215, %id: 63)"
"86573","anucleate primary sterigmata protein B [Grosmannia clavigera kw1407] (model%: 90, hit%: 99, score: 4258, %id: 64)"
"86574","integral membrane protein, putative [Talaromyces stipitatus ATCC 10500] (model%: 93, hit%: 91, score: 626, %id: 37)"
"86575","GPI anchored cell wall protein [Grosmannia clavigera kw1407] (model%: 91, hit%: 90, score: 1568, %id: 79)"
"86576","MFS general substrate transporter [Neurospora tetrasperma FGSC 2509] (model%: 98, hit%: 97, score: 1936, %id: 72)"
"86577","amino acid permease [Grosmannia clavigera kw1407] (model%: 98, hit%: 98, score: 2508, %id: 82)"
"86578","hypothetical protein CHGG_05414 [Chaetomium globosum CBS 148.51] (model%: 99, hit%: 90, score: 1225, %id: 72)"
"86579","hypothetical protein THITE_2089066 [Thielavia terrestris NRRL 8126] (model%: 64, hit%: 38, score: 544, %id: 75)"
"86580","hypothetical protein CHGG_10068 [Chaetomium globosum CBS 148.51] (model%: 85, hit%: 89, score: 1780, %id: 55)"
"86581","linoleate diol synthase [Glomerella graminicola M1.001] (model%: 94, hit%: 95, score: 3945, %id: 68)"
"86582","hypothetical protein GLRG_05531 [Glomerella graminicola M1.001] (model%: 83, hit%: 83, score: 760, %id: 65)"
"86583","hypothetical protein MGG_15257 [Magnaporthe oryzae 70-15] (model%: 55, hit%: 43, score: 466, %id: 61)"
"86584","hypothetical protein THITE_2117968 [Thielavia terrestris NRRL 8126] (model%: 99, hit%: 100, score: 3828, %id: 71)"
"86585","hypothetical protein FOXB_08155 [Fusarium oxysporum Fo5176] (model%: 87, hit%: 81, score: 718, %id: 47)"
"86586","cytochrome P450, putative [Talaromyces stipitatus ATCC 10500] (model%: 70, hit%: 82, score: 1823, %id: 75)"
"86587","conserved hypothetical protein [Penicillium marneffei ATCC 18224] (model%: 82, hit%: 52, score: 1135, %id: 68)"
"86588","homogentisate 1,2-dioxygenase, putative [Penicillium marneffei ATCC 18224] (model%: 93, hit%: 97, score: 2045, %id: 76)"
"86589","purine-cytosine permease FCY2, putative [Penicillium marneffei ATCC 18224] (model%: 99, hit%: 99, score: 1880, %id: 71)"
"86590","N-carbamoylsarcosine amidase, putative [Penicillium marneffei ATCC 18224] (model%: 99, hit%: 99, score: 1016, %id: 83)"
"86591","sarcosine oxidase, putative [Talaromyces stipitatus ATCC 10500] (model%: 99, hit%: 99, score: 1703, %id: 72)"
"86592","dibenzothiophene desulfurization enzyme A, putative [Talaromyces stipitatus ATCC 10500] (model%: 52, hit%: 94, score: 1471, %id: 61)"
"86593","hypothetical protein CTHT_0004220 [Chaetomium thermophilum var. thermophilum DSM 1495] (model%: 81, hit%: 54, score: 452, %id: 52)"
"86594","tmn:UCRPA7_2847 K01372 (EC:3.4.22.40) (model%: 99, hit%: 100, score: 1626, %id: 60)"
"86595","hypothetical protein CMQ_44 [Grosmannia clavigera kw1407] (model%: 63, hit%: 63, score: 336, %id: 37)"
"86596",NA
"86597","amino acid transporter, putative [Talaromyces stipitatus ATCC 10500] (model%: 94, hit%: 95, score: 2200, %id: 80)"
"86598","benzoate 4-monooxygenase cytochrome p450 [Grosmannia clavigera kw1407] (model%: 90, hit%: 46, score: 719, %id: 59)"
"86599","hypothetical protein HMPREF1120_04569 [Exophiala dermatitidis NIH/UT8656] (model%: 47, hit%: 44, score: 364, %id: 30)"
"86600","hypothetical protein FOXB_02984 [Fusarium oxysporum Fo5176] (model%: 98, hit%: 53, score: 658, %id: 68)"
"86601","conserved hypothetical protein [Ajellomyces capsulatus H143] (model%: 92, hit%: 79, score: 350, %id: 30)"
"86602","hypothetical protein FG01922.1 [Gibberella zeae PH-1] (model%: 99, hit%: 99, score: 1113, %id: 76)"
"86603","hypothetical protein MGG_08521 [Magnaporthe oryzae 70-15] (model%: 79, hit%: 87, score: 787, %id: 42)"
"86604","ncs1 allantoate transporter [Grosmannia clavigera kw1407] (model%: 96, hit%: 94, score: 2144, %id: 75)"
"86605","carbohydrate/purine kinase [Grosmannia clavigera kw1407] (model%: 98, hit%: 98, score: 1023, %id: 59)"
"86606","Clavaminate synthase-like protein [Stereum hirsutum FP-91666 SS1] (model%: 85, hit%: 92, score: 531, %id: 35)"
"86607","putative Uncharacterized permease [Glarea lozoyensis 74030] (model%: 75, hit%: 92, score: 1711, %id: 61)"
"86608","salicylate hydroxylase [Grosmannia clavigera kw1407] (model%: 98, hit%: 89, score: 1404, %id: 68)"
"86609","hypothetical protein ASPNIDRAFT_189097 [Aspergillus niger ATCC 1015] (model%: 99, hit%: 99, score: 1825, %id: 61)"
"86610","Pc18g01480 [Penicillium chrysogenum Wisconsin 54-1255] (model%: 92, hit%: 98, score: 1396, %id: 46)"
"86611","major facilitator superfamily transporter [Glomerella graminicola M1.001] (model%: 92, hit%: 92, score: 2093, %id: 81)"
"86612","unnamed protein product [Sordaria macrospora k-hell] (model%: 51, hit%: 36, score: 309, %id: 33)"
"86613","MFS transporter, SP family, general alpha glucoside:H+ symporter [Exophiala dermatitidis NIH/UT8656] (model%: 97, hit%: 94, score: 1289, %id: 48)"
"86614","hypothetical protein MAC_08719 [Metarhizium acridum CQMa 102] (model%: 65, hit%: 59, score: 529, %id: 35)"
"86615","hypothetical protein GLRG_10045 [Glomerella graminicola M1.001] (model%: 92, hit%: 86, score: 657, %id: 59)"
"86616","integral membrane protein [Grosmannia clavigera kw1407] (model%: 96, hit%: 96, score: 1532, %id: 76)"
"86617","C6 zinc finger domain-containing protein [Magnaporthe oryzae 70-15] (model%: 67, hit%: 61, score: 1032, %id: 37)"
"86618","alternative NADH-dehydrogenase [Grosmannia clavigera kw1407] (model%: 98, hit%: 99, score: 2332, %id: 75)"
"86619","hypothetical protein CMQ_831 [Grosmannia clavigera kw1407] (model%: 24, hit%: 30, score: 490, %id: 52)"
"86620","hypothetical protein VDAG_05774 [Verticillium dahliae VdLs.17] (model%: 79, hit%: 81, score: 191, %id: 26)"
"86621","WD40 domain-containing protein [Colletotrichum higginsianum] (model%: 46, hit%: 37, score: 522, %id: 51)"
"86622","tre:TRIREDRAFT_58837 K03639 (EC:4.1.99.18) (model%: 94, hit%: 95, score: 2000, %id: 59)"
"86623","fyve domain containing protein [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 906, %id: 50)"
"86624","hypothetical protein GLRG_08839 [Glomerella graminicola M1.001] (model%: 64, hit%: 91, score: 1417, %id: 48)"
"86625","hypothetical protein CHGG_08928 [Chaetomium globosum CBS 148.51] (model%: 99, hit%: 99, score: 1560, %id: 50)"
"86626","2-nitropropane dioxygenase family [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 1552, %id: 87)"
"86627","hypothetical protein CMQ_996 [Grosmannia clavigera kw1407] (model%: 85, hit%: 97, score: 327, %id: 66)"
"86628","30S ribosomal protein [Grosmannia clavigera kw1407] (model%: 61, hit%: 65, score: 771, %id: 65)"
"86629","3-ketoacyl-CoA thiolase peroxisomal a precursor [Grosmannia clavigera kw1407] (model%: 99, hit%: 100, score: 1847, %id: 84)"
"86630","unnamed protein product [Podospora anserina S mat+] (model%: 95, hit%: 95, score: 1424, %id: 53)"
